System-Time,NVPMODEL-POWER_MODE,CPU0-STATE,CPU0-CURR_FREQ,CPU0-CURR_LOAD,CPU1-STATE,CPU1-CURR_FREQ,CPU1-CURR_LOAD,CPU2-STATE,CPU2-CURR_FREQ,CPU2-CURR_LOAD,CPU3-STATE,CPU3-CURR_FREQ,CPU3-CURR_LOAD,CPU4-STATE,CPU4-CURR_FREQ,CPU4-CURR_LOAD,CPU5-STATE,CPU5-CURR_FREQ,CPU5-CURR_LOAD,IGPU0-CURR_FREQ,IGPU0-CURR_LOAD,EMC-CURR_FREQ,EMC-CURR_LOAD,MEM-USED_SIZE,MEM-TOTAL_SIZE,MEM-CURR_LOAD,SWAP-USED_SIZE,SWAP-TOTAL_SIZE,SWAP-CURR_LOAD,dla0-STATE,dla0-CURR_FREQ,dla1-STATE,dla1-CURR_FREQ,pva0-STATE,pva0-CURR_FREQ,pva1-STATE,pva1-CURR_FREQ,nvdec0-STATE,nvdec0-CURR_FREQ,nvdec1-STATE,nvdec1-CURR_FREQ,nvenc0-STATE,nvenc0-CURR_FREQ,nvenc1-STATE,nvenc1-CURR_FREQ,nvjpg-STATE,nvjpg-CURR_FREQ,se-STATE,se-CURR_FREQ,ape-STATE,ape-CURR_FREQ,AUX-therm-CURR_TEMP,AUX-therm-SW_THROTTLING_TEMP,AUX-therm-SW_SHUTDOWN_TEMP,CPU-therm-CURR_TEMP,CPU-therm-SW_THROTTLING_TEMP,CPU-therm-SW_SHUTDOWN_TEMP,thermal_fan_est-CURR_TEMP,thermal_fan_est-SW_THROTTLING_TEMP,thermal_fan_est-SW_SHUTDOWN_TEMP,AO-therm-CURR_TEMP,AO-therm-SW_THROTTLING_TEMP,AO-therm-SW_SHUTDOWN_TEMP,GPU-therm-CURR_TEMP,GPU-therm-SW_THROTTLING_TEMP,GPU-therm-SW_SHUTDOWN_TEMP,PMIC-Die-CURR_TEMP,PMIC-Die-SW_THROTTLING_TEMP,PMIC-Die-SW_SHUTDOWN_TEMP,VDD_IN-WARN_CURRENT,VDD_IN-CRIT_CURRENT,VDD_IN-IN_VOLTAGE,VDD_IN-IN_CURRENT,VDD_IN-IN_POWER,VDD_IN-AVG_POWER,VDD_CPU_GPU_CV-WARN_CURRENT,VDD_CPU_GPU_CV-CRIT_CURRENT,VDD_CPU_GPU_CV-IN_VOLTAGE,VDD_CPU_GPU_CV-IN_CURRENT,VDD_CPU_GPU_CV-IN_POWER,VDD_CPU_GPU_CV-AVG_POWER,VDD_SOC-WARN_CURRENT,VDD_SOC-CRIT_CURRENT,VDD_SOC-IN_VOLTAGE,VDD_SOC-IN_CURRENT,VDD_SOC-IN_POWER,VDD_SOC-AVG_POWER,fan1-FAN_PROFILE,fan1-CURR_PWM,fan1-RPM_MEASURED,DISK-USED_SIZE,DISK-TOTAL_SIZE
15:06:07,MODE_20W_6CORE,True,1420.8,13,True,1420.8,29,True,1190.4,32,True,1190.4,12,True,1190.4,6,True,1190.4,15,204.0,29,1600.0,1,2255,6846,33,763,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,51.5,90.0,95.5,52.5,90.5,96.0,51.8,-,-,52.5,-,-,50.5,91.5,97.0,50.0,-,-,4000,5000,4984,992,4944,6539,32760,32760,4984,160,797,2041,32760,32760,4984,264,1315,1453,quiet,130,0,101781,983430
15:06:08,MODE_20W_6CORE,True,1420.8,31,True,1420.8,28,True,1420.8,18,True,1420.8,40,True,1420.8,47,True,1420.8,29,204.0,0,1600.0,1,2275,6846,33,763,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,51.5,90.0,95.5,53.0,90.5,96.0,51.6,-,-,52.5,-,-,51.0,91.5,97.0,50.0,-,-,4000,5000,4984,1104,5502,6538,32760,32760,4984,264,1315,2041,32760,32760,4976,264,1313,1453,quiet,130,0,101781,983430
15:06:09,MODE_20W_6CORE,True,1420.8,19,True,1420.8,25,True,1420.8,28,True,1420.8,21,True,1420.8,27,True,1420.8,16,204.0,0,1600.0,1,2280,6846,33,763,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,51.5,90.0,95.5,52.5,90.5,96.0,51.6,-,-,52.5,-,-,51.0,91.5,97.0,50.0,-,-,4000,5000,4984,1008,5023,6538,32760,32760,4984,168,837,2041,32760,32760,4984,256,1275,1453,quiet,130,0,101781,983430
15:06:10,MODE_20W_6CORE,True,1420.8,33,True,1420.8,19,True,1420.8,12,True,1420.8,32,True,1420.8,47,True,1420.8,26,204.0,0,1600.0,1,2326,6846,34,763,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,51.5,90.0,95.5,53.0,90.5,96.0,51.6,-,-,52.5,-,-,51.0,91.5,97.0,50.0,-,-,4000,5000,4984,1088,5422,6538,32760,32760,4976,248,1234,2040,32760,32760,4976,264,1313,1453,quiet,130,0,101781,983430
15:06:11,MODE_20W_6CORE,True,1420.8,92,True,1420.8,90,True,1420.8,89,True,1420.8,95,True,1420.8,100,True,1420.8,90,204.0,0,1600.0,1,2361,6846,34,763,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,51.5,90.0,95.5,53.5,90.5,96.0,51.8,-,-,52.5,-,-,50.5,91.5,97.0,50.0,-,-,4000,5000,4984,1368,6818,6538,32760,32760,4976,528,2627,2040,32760,32760,4976,264,1313,1453,quiet,130,0,101781,983430
15:06:12,MODE_20W_6CORE,True,1420.8,100,True,1420.8,100,True,1420.8,100,True,1420.8,98,True,1420.8,100,True,1420.8,100,204.0,0,1600.0,1,2378,6846,35,763,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,51.5,90.0,95.5,53.5,90.5,96.0,52.3,-,-,52.5,-,-,51.0,91.5,97.0,50.0,-,-,4000,5000,4976,1400,6966,6538,32760,32760,4976,552,2746,2041,32760,32760,4968,264,1311,1453,quiet,130,0,101781,983430
15:06:13,MODE_20W_6CORE,True,1420.8,97,True,1420.8,100,True,1420.8,100,True,1420.8,100,True,1420.8,100,True,1420.8,100,204.0,0,1600.0,1,2405,6846,35,763,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,52.0,90.0,95.5,53.5,90.5,96.0,52.3,-,-,52.5,-,-,51.0,91.5,97.0,50.0,-,-,4000,5000,4976,1400,6966,6538,32760,32760,4976,560,2786,2041,32760,32760,4968,264,1311,1452,quiet,130,0,101781,983430
15:06:14,MODE_20W_6CORE,True,1420.8,100,True,1420.8,100,True,1420.8,100,True,1420.8,98,True,1420.8,100,True,1420.8,100,204.0,0,1600.0,1,2424,6846,35,763,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,52.0,90.0,95.5,54.0,90.5,96.0,52.1,-,-,52.5,-,-,51.0,91.5,97.0,50.0,-,-,4000,5000,4976,1408,7006,6538,32760,32760,4976,560,2786,2041,32760,32760,4968,264,1311,1452,quiet,130,0,101781,983430
15:06:15,MODE_20W_6CORE,True,1420.8,100,True,1420.8,100,True,1420.8,100,True,1420.8,99,True,1420.8,100,True,1420.8,100,204.0,0,1600.0,1,2442,6846,36,763,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,52.0,90.0,95.5,53.5,90.5,96.0,52.1,-,-,52.5,-,-,51.0,91.5,97.0,50.0,-,-,4000,5000,4976,1400,6966,6538,32760,32760,4976,560,2786,2042,32760,32760,4968,264,1311,1452,quiet,130,0,101781,983430
15:06:16,MODE_20W_6CORE,True,1420.8,100,True,1420.8,100,True,1420.8,100,True,1420.8,100,True,1420.8,100,True,1420.8,100,204.0,0,1600.0,1,2452,6846,36,763,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,52.0,90.0,95.5,53.5,90.5,96.0,52.1,-,-,53.0,-,-,51.0,91.5,97.0,50.0,-,-,4000,5000,4976,1400,6966,6538,32760,32760,4968,560,2786,2042,32760,32760,4968,264,1311,1452,quiet,130,0,101781,983430
