System-Time,NVPMODEL-POWER_MODE,CPU0-STATE,CPU0-CURR_FREQ,CPU0-CURR_LOAD,CPU1-STATE,CPU1-CURR_FREQ,CPU1-CURR_LOAD,CPU2-STATE,CPU2-CURR_FREQ,CPU2-CURR_LOAD,CPU3-STATE,CPU3-CURR_FREQ,CPU3-CURR_LOAD,CPU4-STATE,CPU4-CURR_FREQ,CPU4-CURR_LOAD,CPU5-STATE,CPU5-CURR_FREQ,CPU5-CURR_LOAD,IGPU0-CURR_FREQ,IGPU0-CURR_LOAD,EMC-CURR_FREQ,EMC-CURR_LOAD,MEM-USED_SIZE,MEM-TOTAL_SIZE,MEM-CURR_LOAD,SWAP-USED_SIZE,SWAP-TOTAL_SIZE,SWAP-CURR_LOAD,dla0-STATE,dla0-CURR_FREQ,dla1-STATE,dla1-CURR_FREQ,pva0-STATE,pva0-CURR_FREQ,pva1-STATE,pva1-CURR_FREQ,nvdec0-STATE,nvdec0-CURR_FREQ,nvdec1-STATE,nvdec1-CURR_FREQ,nvenc0-STATE,nvenc0-CURR_FREQ,nvenc1-STATE,nvenc1-CURR_FREQ,nvjpg-STATE,nvjpg-CURR_FREQ,se-STATE,se-CURR_FREQ,ape-STATE,ape-CURR_FREQ,AUX-therm-CURR_TEMP,AUX-therm-SW_THROTTLING_TEMP,AUX-therm-SW_SHUTDOWN_TEMP,CPU-therm-CURR_TEMP,CPU-therm-SW_THROTTLING_TEMP,CPU-therm-SW_SHUTDOWN_TEMP,thermal_fan_est-CURR_TEMP,thermal_fan_est-SW_THROTTLING_TEMP,thermal_fan_est-SW_SHUTDOWN_TEMP,AO-therm-CURR_TEMP,AO-therm-SW_THROTTLING_TEMP,AO-therm-SW_SHUTDOWN_TEMP,GPU-therm-CURR_TEMP,GPU-therm-SW_THROTTLING_TEMP,GPU-therm-SW_SHUTDOWN_TEMP,PMIC-Die-CURR_TEMP,PMIC-Die-SW_THROTTLING_TEMP,PMIC-Die-SW_SHUTDOWN_TEMP,VDD_IN-WARN_CURRENT,VDD_IN-CRIT_CURRENT,VDD_IN-IN_VOLTAGE,VDD_IN-IN_CURRENT,VDD_IN-IN_POWER,VDD_IN-AVG_POWER,VDD_CPU_GPU_CV-WARN_CURRENT,VDD_CPU_GPU_CV-CRIT_CURRENT,VDD_CPU_GPU_CV-IN_VOLTAGE,VDD_CPU_GPU_CV-IN_CURRENT,VDD_CPU_GPU_CV-IN_POWER,VDD_CPU_GPU_CV-AVG_POWER,VDD_SOC-WARN_CURRENT,VDD_SOC-CRIT_CURRENT,VDD_SOC-IN_VOLTAGE,VDD_SOC-IN_CURRENT,VDD_SOC-IN_POWER,VDD_SOC-AVG_POWER,fan1-FAN_PROFILE,fan1-CURR_PWM,fan1-RPM_MEASURED,DISK-USED_SIZE,DISK-TOTAL_SIZE
15:08:55,MODE_20W_6CORE,True,1420.8,100,True,1420.8,100,True,1420.8,100,True,1420.8,100,True,1420.8,100,True,1420.8,100,204.0,0,1600.0,1,2489,6846,36,762,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,52.5,90.0,95.5,54.0,90.5,96.0,52.8,-,-,53.5,-,-,51.5,91.5,97.0,50.0,-,-,4000,5000,4984,1400,6977,6555,32760,32760,4984,568,2830,2056,32760,32760,4976,264,1313,1455,quiet,130,0,101788,983430
15:08:56,MODE_20W_6CORE,True,1420.8,100,True,1420.8,100,True,1420.8,100,True,1420.8,100,True,1420.8,100,True,1420.8,100,204.0,0,1600.0,1,2507,6846,37,762,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,52.5,90.0,95.5,54.5,90.5,96.0,52.8,-,-,53.0,-,-,51.5,91.5,97.0,50.0,-,-,4000,5000,4976,1408,7006,6555,32760,32760,4976,560,2786,2056,32760,32760,4976,264,1313,1455,quiet,130,0,101788,983430
15:08:57,MODE_20W_6CORE,True,1420.8,100,True,1420.8,100,True,1420.8,100,True,1420.8,100,True,1420.8,100,True,1420.8,100,204.0,0,1600.0,1,2520,6846,37,762,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,52.5,90.0,95.5,54.5,90.5,96.0,52.8,-,-,53.5,-,-,51.5,91.5,97.0,50.0,-,-,4000,5000,4984,1400,6977,6555,32760,32760,4976,560,2786,2056,32760,32760,4976,264,1313,1455,quiet,130,0,101788,983430
15:08:58,MODE_20W_6CORE,True,1420.8,8,True,1420.8,100,True,1420.8,32,True,1420.8,6,True,1420.8,10,True,1420.8,19,204.0,0,1600.0,1,2522,6846,37,762,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,52.0,90.0,95.5,53.5,90.5,96.0,52.6,-,-,53.5,-,-,51.5,91.5,97.0,50.0,-,-,4000,5000,4984,1120,5582,6555,32760,32760,4984,288,1435,2056,32760,32760,4984,264,1315,1455,quiet,130,0,101788,983430
15:08:59,MODE_20W_6CORE,True,1420.8,18,True,1420.8,77,True,1420.8,26,True,1420.8,24,True,1420.8,13,True,1420.8,8,204.0,7,1600.0,1,2536,6846,37,762,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,52.0,90.0,95.5,53.5,90.5,96.0,52.3,-,-,53.0,-,-,51.5,91.5,97.0,50.0,-,-,4000,5000,4984,1120,5582,6554,32760,32760,4984,272,1355,2056,32760,32760,4976,264,1313,1455,quiet,130,0,101788,983430
15:09:00,MODE_20W_6CORE,True,1420.8,19,True,1420.8,11,True,1420.8,4,True,1420.8,97,True,1420.8,6,True,1420.8,23,204.0,0,1600.0,1,2690,6846,39,762,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,52.0,90.0,95.5,53.0,90.5,96.0,52.1,-,-,53.0,-,-,51.5,91.5,97.0,50.0,-,-,4000,5000,4984,1088,5422,6554,32760,32760,4984,240,1196,2056,32760,32760,4976,264,1313,1455,quiet,130,0,101788,983430
15:09:01,MODE_20W_6CORE,True,1420.8,14,True,1420.8,14,True,1420.8,2,True,1420.8,97,True,1420.8,7,True,1420.8,24,204.0,0,1600.0,2,2850,6846,42,762,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,52.0,90.0,95.5,53.0,90.5,96.0,52.3,-,-,53.0,-,-,51.5,91.5,97.0,50.0,-,-,4000,5000,4984,1096,5462,6553,32760,32760,4984,240,1196,2055,32760,32760,4976,264,1313,1455,quiet,130,0,101788,983430
15:09:02,MODE_20W_6CORE,True,1420.8,28,True,1420.8,11,True,1420.8,4,True,1420.8,97,True,1420.8,17,True,1420.8,8,204.0,59,1600.0,2,3018,6846,44,762,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,52.0,90.0,95.5,53.0,90.5,96.0,52.3,-,-,53.0,-,-,51.5,91.5,97.0,50.0,-,-,4000,5000,4984,1096,5462,6553,32760,32760,4984,240,1196,2055,32760,32760,4976,272,1353,1455,quiet,130,0,101788,983430
15:09:03,MODE_20W_6CORE,True,1420.8,20,True,1420.8,8,True,1420.8,10,True,1420.8,80,True,1420.8,19,True,1420.8,8,306.0,0,1600.0,2,3106,6846,45,762,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,52.0,90.0,95.5,53.0,90.5,96.0,52.5,-,-,53.0,-,-,51.5,91.5,97.0,50.0,-,-,4000,5000,4984,1096,5462,6553,32760,32760,4984,248,1236,2055,32760,32760,4976,264,1313,1454,quiet,130,0,101788,983430
15:09:04,MODE_20W_6CORE,True,1420.8,35,True,1420.8,7,True,1420.8,2,True,1420.8,98,True,1420.8,8,True,1420.8,10,306.0,3,1600.0,2,3258,6846,48,762,3423,22,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,False,-,52.0,90.0,95.5,53.0,90.5,96.0,52.3,-,-,53.0,-,-,51.5,91.5,97.0,50.0,-,-,4000,5000,4984,1096,5462,6552,32760,32760,4984,248,1236,2054,32760,32760,4976,264,1313,1454,quiet,130,0,101788,983430
